LOC;YEAR;TRIAL;SEQ;PLOT;DESIGN;GENERATION;DNAID;REP;BLOC;FL;PH;YLD;ZN;Experimental_Group
SRO;2017;SR17A;432;GSSR17A0432;PCT27:0:0:3>1514-M;S02;1514;2;A;66;106;412.384186;21.1;PCT27
SRO;2017;SR17A;433;GSSR17A0433;PCT27:0:0:3>1174-M;S02;1174;2;A;87;116.6;355.8795349;26.4;PCT27
SRO;2017;SR17A;434;GSSR17A0434;PCT27:0:0:3>1082-M;S02;1082;2;A;79;125;372.2051163;19.5;PCT27
SRO;2017;SR17A;435;GSSR17A0435;PCT27:0:0:3>2458-M;S02;2458;2;A;87;108.4;402.5427907;21.2;PCT27
SRO;2017;SR17A;436;GSSR17A0436;PCT27:0:0:3>1934-M;S02;1934;2;A;72;112.4;395.577907;20.2;PCT27
SRO;2017;SR17A;437;GSSR17A0437;PCT27:0:0:3>1678-M;S02;1678;2;A;73;110.4;463.9437209;17.8;PCT27
SRO;2017;SR17A;438;GSSR17A0438;IR64;LINE;IR64;2;A;86;101.2;601.2983721;18.7;SC
SRO;2017;SR17A;439;GSSR17A0439;PCT27:0:0:3>1790-M;S02;1790;2;A;70;113.8;372.3676744;20.9;PCT27
SRO;2017;SR17A;440;GSSR17A0440;PCT27:0:0:3>1364-M;S02;1364;2;A;81;128.6;402.1686047;19.2;PCT27
SRO;2017;SR17A;441;GSSR17A0441;PCT27:0:0:3>1989-M;S02;1989;2;A;82;109;391.4297674;23.8;PCT27
SRO;2017;SR17A;442;GSSR17A0442;PCT27:0:0:3>2567-M;S02;2567;2;A;87;112.2;361.8333721;24.7;PCT27
SRO;2017;SR17A;443;GSSR17A0443;PCT27:0:0:3>2074-M;S02;2074;2;A;72;113.4;552.7419767;19.5;PCT27
SRO;2017;SR17A;444;GSSR17A0444;PCT27:0:0:3>2345-M;S02;2345;2;A;81;126.8;393.7337209;23.3;PCT27
SRO;2017;SR17A;445;GSSR17A0445;PCT27:0:0:3>2312-M;S02;2312;2;A;83;110.8;393.0386047;26.5;PCT27
SRO;2017;SR17A;446;GSSR17A0446;PCT27:0:0:3>1015-M;S02;1015;2;A;80;113.6;566.7066279;24.7;PCT27
SRO;2017;SR17A;447;GSSR17A0447;PCT27:0:0:3>1567-M;S02;1567;2;A;78;97.8;317.7593023;22.2;PCT27
SRO;2017;SR17A;448;GSSR17A0448;PCT27:0:0:3>1270-M;S02;1270;2;A;83;126;396.9725581;31;PCT27
SRO;2017;SR17A;449;GSSR17A0449;PCT27:0:0:3>1387-M;S02;1387;2;A;83;119.4;558.2668605;26.8;PCT27
SRO;2017;SR17A;450;GSSR17A0450;PCT27:0:0:3>1132-M;S02;1132;2;A;71;120.8;536.1439535;24.9;PCT27
SRO;2017;SR17A;451;GSSR17A0451;PCT27:0:0:3>2150-M;S02;2150;2;B;73;117.8;590.1569767;24.3;PCT27
SRO;2017;SR17A;452;GSSR17A0452;PCT27:0:0:3>1546-M;S02;1546;2;B;89;117.8;294.532093;24.4;PCT27
SRO;2017;SR17A;453;GSSR17A0453;PCT27:0:0:3>1923-M;S02;1923;2;B;61;119.2;396.702907;25;PCT27
SRO;2017;SR17A;454;GSSR17A0454;PCT27:0:0:3>2300-M;S02;2300;2;B;82;114.8;295.0297674;21.8;PCT27
SRO;2017;SR17A;455;GSSR17A0455;PCT27:0:0:3>1621-M;S02;1621;2;B;78;111.6;465.0401163;24.5;PCT27
SRO;2017;SR17A;456;GSSR17A0456;PCT27:0:0:3>1303-M;S02;1303;2;B;89;122.4;403.7460465;24;TC
SRO;2017;SR17A;457;GSSR17A0457;PCT27:0:0:3>1067-M;S02;1067;2;B;66;118.4;382.1;23;TC
SRO;2017;SR17A;458;GSSR17A0458;PCT27:0:0:3>2440-M;S02;2440;2;B;67;115.2;386.4688372;19;PCT27
SRO;2017;SR17A;459;GSSR17A0459;PCT27:0:0:3>1250-M;S02;1250;2;B;68;116;412.375814;19.1;TC
SRO;2017;SR17A;460;GSSR17A0460;PCT27:0:0:3>1547-M;S02;1547;2;B;74;115.4;387.4967442;19.5;PCT27
SRO;2017;SR17A;461;GSSR17A0461;PCT27:0:0:3>2173-M;S02;2173;2;B;82;136.6;563.7380233;25.2;PCT27
SRO;2017;SR17A;462;GSSR17A0462;PCT27:0:0:3>1760-M;S02;1760;2;B;83;109;459.6948837;21.6;PCT27
SRO;2017;SR17A;463;GSSR17A0463;L23;LINE;L23;2;B;71;105;197.1802326;23;SC
SRO;2017;SR17A;464;GSSR17A0464;PCT27:0:0:3>2553-M;S02;2553;2;B;89;97.8;327.99;24;PCT27
SRO;2017;SR17A;465;GSSR17A0465;PCT27:0:0:3>1123-M;S02;1123;2;B;65;114.2;602.1706977;18.6;TC
SRO;2017;SR17A;466;GSSR17A0466;PCT27:0:0:3>1359-M;S02;1359;2;B;86;113.8;304.7232558;30.3;PCT27
SRO;2017;SR17A;467;GSSR17A0467;PCT27:0:0:3>1167-M;S02;1167;2;B;87;108.2;326.1034884;22.8;PCT27
SRO;2017;SR17A;468;GSSR17A0468;PCT27:0:0:3>2318-M;S02;2318;2;B;83;118;341.320814;29.9;PCT27
SRO;2017;SR17A;469;GSSR17A0469;PCT27:0:0:3>1968-M;S02;1968;2;B;87;111.4;155.7474419;20.3;PCT27
SRO;2017;SR17A;470;GSSR17A0470;PCT27:0:0:3>2063-M;S02;2063;2;B;78;114.6;623.974186;26.6;PCT27
SRO;2017;SR17A;471;GSSR17A0471;PCT27:0:0:3>1481-M;S02;1481;2;B;92;115.2;319.3169767;25.6;TC
SRO;2017;SR17A;472;GSSR17A0472;PCT27:0:0:3>1781-M;S02;1781;2;B;72;109;524.1781395;19.6;PCT27
SRO;2017;SR17A;473;GSSR17A0473;PCT27:0:0:3>1202-M;S02;1202;2;B;87;111.8;361.1888372;26.4;PCT27
SRO;2017;SR17A;474;GSSR17A0474;PCT27:0:0:3>1006-M;S02;1006;2;B;80;112;395.5165116;23.5;TC
SRO;2017;SR17A;475;GSSR17A0475;PCT27:0:0:3>1426-M;S02;1426;2;B;86;122.2;270.662093;20.5;PCT27
SRO;2017;SR17A;476;GSSR17A0476;PCT27:0:0:3>1847-M;S02;1847;2;B;78;124.2;436.4023256;25;PCT27
SRO;2017;SR17A;477;GSSR17A0477;PCT27:0:0:3>1183-M;S02;1183;2;B;81;121.6;554.350814;25.6;TC
SRO;2017;SR17A;478;GSSR17A0478;PCT27:0:0:3>2113-M;S02;2113;2;B;87;111.4;378.0023256;23.5;PCT27
SRO;2017;SR17A;479;GSSR17A0479;PCT27:0:0:3>2355-M;S02;2355;2;B;89;118.2;310.730814;25.9;PCT27
SRO;2017;SR17A;480;GSSR17A0480;PCT27:0:0:3>1275-M;S02;1275;2;B;75;121.6;427.735;26.7;TC
SRO;2017;SR17A;481;GSSR17A0481;PCT27:0:0:3>1795-M;S02;1795;2;B;88;122.2;na;23.7;PCT27
SRO;2017;SR17A;482;GSSR17A0482;PCT27:0:0:3>1366-M;S02;1366;2;B;81;114;315.1668605;25.7;PCT27
SRO;2017;SR17A;483;GSSR17A0483;PCT27:0:0:3>1432-M;S02;1432;2;B;79;120.4;592.8;20;PCT27
SRO;2017;SR17A;484;GSSR17A0484;PCT27:0:0:3>1213-M;S02;1213;2;B;79;111.4;477.1702326;21;PCT27
SRO;2017;SR17A;485;GSSR17A0485;PCT27:0:0:3>2007-M;S02;2007;2;B;83;112.6;298.8837209;21.7;PCT27
SRO;2017;SR17A;486;GSSR17A0486;PCT27:0:0:3>2465-M;S02;2465;2;B;77;112.6;500.4;21.3;PCT27
SRO;2017;SR17A;487;GSSR17A0487;PCT27:0:0:3>1086-M;S02;1086;2;B;64;114.4;416.2973256;24.2;TC
SRO;2017;SR17A;488;GSSR17A0488;IR64;LINE;IR64;2;B;86;96.6;690.9455814;21.5;SC
SRO;2017;SR17A;489;GSSR17A0489;PCT27:0:0:3>2081-M;S02;2081;2;B;81;111;492.9174419;20.3;PCT27
SRO;2017;SR17A;490;GSSR17A0490;PCT27:0:0:3>1517-M;S02;1517;2;B;86;116.8;323.7432558;29.8;PCT27
SRO;2017;SR17A;491;GSSR17A0491;PCT27:0:0:3>1646-M;S02;1646;2;B;82;110.6;421.5383721;24.8;PCT27
SRO;2017;SR17A;492;GSSR17A0492;PCT27:0:0:3>1391-M;S02;1391;2;B;73;119;353.575814;22.7;PCT27
SRO;2017;SR17A;493;GSSR17A0493;PCT27:0:0:3>1683-M;S02;1683;2;B;64;118.2;642.9401163;21.3;TC
SRO;2017;SR17A;494;GSSR17A0494;PCT27:0:0:3>2573-M;S02;2573;2;B;83;114.6;252.7139535;21.6;PCT27
SRO;2017;SR17A;495;GSSR17A0495;PCT27:0:0:3>1317-M;S02;1317;2;B;75;118;698.0316279;23.7;PCT27
SRO;2017;SR17A;496;GSSR17A0496;PCT27:0:0:3>1137-M;S02;1137;2;B;88;114.6;276.6553488;25.5;PCT27
SRO;2017;SR17A;497;GSSR17A0497;PCT27:0:0:3>1022-M;S02;1022;2;B;89;115;378.8744186;22.9;PCT27
SRO;2017;SR17A;498;GSSR17A0498;PCT27:0:0:3>2265-M;S02;2265;2;B;81;121.6;366.6166279;23.5;PCT27
SRO;2017;SR17A;499;GSSR17A0499;PCT27:0:0:3>1575-M;S02;1575;2;B;90;111.6;264.7994186;26.3;PCT27
SRO;2017;SR17A;500;GSSR17A0500;PCT27:0:0:3>2207-M;S02;2207;2;B;88;109.6;453.4786047;26.1;PCT27
SRO;2017;SR17A;501;GSSR17A0501;PCT27:0:0:3>2478-M;S02;2478;2;C;83;104.4;296.9518605;26.4;PCT27
SRO;2017;SR17A;502;GSSR17A0502;PCT27:0:0:3>2361-M;S02;2361;2;C;82;114;332.1462791;22;PCT27
SRO;2017;SR17A;503;GSSR17A0503;PCT27:0:0:3>1375-M;S02;1375;2;C;na;111;268.7148837;25;PCT27
SRO;2017;SR17A;504;GSSR17A0504;PCT27:0:0:3>1694-M;S02;1694;2;C;86;107.8;377.9769767;20.7;PCT27
SRO;2017;SR17A;505;GSSR17A0505;PCT27:0:0:3>1440-M;S02;1440;2;C;83;110.2;323.0044186;24.9;PCT27
SRO;2017;SR17A;506;GSSR17A0506;PCT27:0:0:3>1217-M;S02;1217;2;C;73;112;382.9683721;20.2;TC
SRO;2017;SR17A;507;GSSR17A0507;PCT27:0:0:3>2019-M;S02;2019;2;C;78;103.2;450.3448837;22.8;PCT27
SRO;2017;SR17A;508;GSSR17A0508;PCT27:0:0:3>2119-M;S02;2119;2;C;87;101.4;439.7605814;25.5;PCT27
SRO;2017;SR17A;509;GSSR17A0509;PCT27:0:0:3>1228-M;S02;1228;2;C;88;104.4;303.9334884;23.9;TC
SRO;2017;SR17A;510;GSSR17A0510;PCT27:0:0:3>2084-M;S02;2084;2;C;86;111;247.8976744;24.8;PCT27
SRO;2017;SR17A;511;GSSR17A0511;PCT27:0:0:3>1321-M;S02;1321;2;C;86;114.6;425.3645349;23.8;PCT27
SRO;2017;SR17A;512;GSSR17A0512;PCT27:0:0:3>2269-M;S02;2269;2;C;87;114.6;255.5488372;25.3;PCT27
SRO;2017;SR17A;513;GSSR17A0513;L23;LINE;L23;2;C;70;102;263.7046512;21.9;SC
SRO;2017;SR17A;514;GSSR17A0514;PCT27:0:0:3>2216-M;S02;2216;2;C;72;106.8;314.7906977;20.6;PCT27
SRO;2017;SR17A;515;GSSR17A0515;PCT27:0:0:3>1091-M;S02;1091;2;C;66;121.6;378.3304651;21.3;PCT27
SRO;2017;SR17A;516;GSSR17A0516;PCT27:0:0:3>2576-M;S02;2576;2;C;91;113.4;292.6511628;24.1;PCT27
SRO;2017;SR17A;517;GSSR17A0517;PCT27:0:0:3>1653-M;S02;1653;2;C;83;116.4;311.4627907;29.7;PCT27
SRO;2017;SR17A;518;GSSR17A0518;PCT27:0:0:3>1803-M;S02;1803;2;C;74;116.8;433.5069767;21.5;PCT27
SRO;2017;SR17A;519;GSSR17A0519;PCT27:0:0:3>1519-M;S02;1519;2;C;73;115.4;382.5125581;25.1;PCT27
SRO;2017;SR17A;520;GSSR17A0520;PCT27:0:0:3>1597-M;S02;1597;2;C;88;118.6;268.3590698;26.9;PCT27
SRO;2017;SR17A;521;GSSR17A0521;PCT27:0:0:3>1145-M;S02;1145;2;C;88;120.6;346.0018605;29.6;TC
SRO;2017;SR17A;522;GSSR17A0522;PCT27:0:0:3>1398-M;S02;1398;2;C;81;112;354.327907;22.1;PCT27
SRO;2017;SR17A;523;GSSR17A0523;PCT27:0:0:3>1031-M;S02;1031;2;C;88;110.6;186.6824419;24.4;PCT27
SRO;2017;SR17A;524;GSSR17A0524;PCT27:0:0:3>1104-M;S02;1104;2;C;83;113;254.8930233;25.6;TC
SRO;2017;SR17A;525;GSSR17A0525;PCT27:0:0:3>1858-M;S02;1858;2;C;65;114.6;485.1446512;22.5;PCT27
SRO;2017;SR17A;526;GSSR17A0526;PCT27:0:0:3>2324-M;S02;2324;2;C;82;117.6;374.2855814;25.6;PCT27
SRO;2017;SR17A;527;GSSR17A0527;PCT27:0:0:3>1360-M;S02;1360;2;C;74;111;574.0911628;21.3;PCT27
SRO;2017;SR17A;528;GSSR17A0528;PCT27:0:0:3>1008-M;S02;1008;2;C;86;113;208.5255814;27.6;TC
SRO;2017;SR17A;529;GSSR17A0529;PCT27:0:0:3>1382-M;S02;1382;2;C;86;122.6;360.3587209;26.7;PCT27
SRO;2017;SR17A;530;GSSR17A0530;PCT27:0:0:3>1763-M;S02;1763;2;C;81;114.8;298.9993023;25.1;PCT27
SRO;2017;SR17A;531;GSSR17A0531;PCT27:0:0:3>1169-M;S02;1169;2;C;86;114.8;439.5460465;23.3;PCT27
SRO;2017;SR17A;532;GSSR17A0532;PCT27:0:0:3>2176-M;S02;2176;2;C;88;116;241.3196512;23.7;PCT27
SRO;2017;SR17A;533;GSSR17A0533;PCT27:0:0:3>2305-M;S02;2305;2;C;82;111.6;347.9069767;27.3;PCT27
SRO;2017;SR17A;534;GSSR17A0534;PCT27:0:0:3>1203-M;S02;1203;2;C;75;124.8;333.1861628;21.1;TC
SRO;2017;SR17A;535;GSSR17A0535;PCT27:0:0:3>1924-M;S02;1924;2;C;89;118;301.8418605;26.9;PCT27
SRO;2017;SR17A;536;GSSR17A0536;PCT27:0:0:3>2093-M;S02;2093;2;C;88;121.6;496.0726744;25;PCT27
SRO;2017;SR17A;537;GSSR17A0537;PCT27:0:0:3>1782-M;S02;1782;2;C;92;127.2;149.9977907;31.1;PCT27
SRO;2017;SR17A;538;GSSR17A0538;IR64;LINE;IR64;2;C;86;100.6;558.6331395;19.4;SC
SRO;2017;SR17A;539;GSSR17A0539;PCT27:0:0:3>1555-M;S02;1555;2;C;88;108.4;253.8983721;22.9;PCT27
SRO;2017;SR17A;540;GSSR17A0540;PCT27:0:0:3>1304-M;S02;1304;2;C;81;116.6;155.0277907;26;TC
SRO;2017;SR17A;541;GSSR17A0541;PCT27:0:0:3>1501-M;S02;1501;2;C;83;105.2;207.8483721;23.5;PCT27
SRO;2017;SR17A;542;GSSR17A0542;PCT27:0:0:3>1971-M;S02;1971;2;C;82;121;314.5667442;31.1;PCT27
SRO;2017;SR17A;543;GSSR17A0543;PCT27:0:0:3>2561-M;S02;2561;2;C;77;117.8;403.6698837;22.1;PCT27
SRO;2017;SR17A;544;GSSR17A0544;PCT27:0:0:3>1070-M;S02;1070;2;C;70;105.4;383.530814;23.5;PCT27
SRO;2017;SR17A;545;GSSR17A0545;PCT27:0:0:3>1483-M;S02;1483;2;C;78;112.2;379.4;25;PCT27
SRO;2017;SR17A;546;GSSR17A0546;PCT27:0:0:3>1625-M;S02;1625;2;C;71;115;433.1055814;22.9;PCT27
SRO;2017;SR17A;547;GSSR17A0547;PCT27:0:0:3>1258-M;S02;1258;2;C;73;119.6;440.1588372;23.1;TC
SRO;2017;SR17A;548;GSSR17A0548;PCT27:0:0:3>2068-M;S02;2068;2;C;77;120.6;462.5162791;22.8;PCT27
SRO;2017;SR17A;549;GSSR17A0549;PCT27:0:0:3>1125-M;S02;1125;2;C;83;117.4;244.7843023;24.5;TC
SRO;2017;SR17A;550;GSSR17A0550;PCT27:0:0:3>2448-M;S02;2448;2;C;88;123.2;591.3367442;22.8;PCT27
SRO;2017;SR17A;551;GSSR17A0551;PCT27:0:0:3>1965-M;S02;1965;2;D;90;122.2;473.4366279;26;PCT27
SRO;2017;SR17A;552;GSSR17A0552;PCT27:0:0:3>1541-M;S02;1541;2;D;78;122.8;534.8918605;23.4;PCT27
SRO;2017;SR17A;553;GSSR17A0553;PCT27:0:0:3>2147-M;S02;2147;2;D;77;138.6;387.2497674;24.5;PCT27
SRO;2017;SR17A;554;GSSR17A0554;PCT27:0:0:3>2168-M;S02;2168;2;D;69;117.6;412.3789535;22;PCT27
SRO;2017;SR17A;555;GSSR17A0555;PCT27:0:0:3>2438-M;S02;2438;2;D;83;121.8;398.7251163;25.5;PCT27
SRO;2017;SR17A;556;GSSR17A0556;PCT27:0:0:3>2296-M;S02;2296;2;D;86;105.6;339.3797674;27.6;PCT27
SRO;2017;SR17A;557;GSSR17A0557;PCT27:0:0:3>1674-M;S02;1674;2;D;88;114.4;327.6530233;25.9;PCT27
SRO;2017;SR17A;558;GSSR17A0558;PCT27:0:0:3>2409-M;S02;2409;2;D;78;110.6;482.0866279;22.4;PCT27
SRO;2017;SR17A;559;GSSR17A0559;PCT27:0:0:3>1166-M;S02;1166;2;D;87;106.6;358.0616279;21.4;PCT27
SRO;2017;SR17A;560;GSSR17A0560;PCT27:0:0:3>2061-M;S02;2061;2;D;78;117;584.5186047;19.7;PCT27
SRO;2017;SR17A;561;GSSR17A0561;PCT27:0:0:3>1353-M;S02;1353;2;D;79;119.2;354.7743023;21.4;PCT27
SRO;2017;SR17A;562;GSSR17A0562;PCT27:0:0:3>1908-M;S02;1908;2;D;76;118.2;453.1225581;21.8;PCT27
SRO;2017;SR17A;563;GSSR17A0563;L23;LINE;L23;2;D;70;98.2;225.8239535;23.5;SC
SRO;2017;SR17A;564;GSSR17A0564;PCT27:0:0:3>1120-M;S02;1120;2;D;87;107.8;215.5665116;27.8;PCT27
SRO;2017;SR17A;565;GSSR17A0565;PCT27:0:0:3>1773-M;S02;1773;2;D;73;108.8;231.3025581;24;PCT27
SRO;2017;SR17A;566;GSSR17A0566;PCT27:0:0:3>1460-M;S02;1460;2;D;68;106.6;349.7846512;22.9;PCT27
SRO;2017;SR17A;567;GSSR17A0567;PCT27:0:0:3>1200-M;S02;1200;2;D;86;96;311.1746512;21.8;PCT27
SRO;2017;SR17A;568;GSSR17A0568;PCT27:0:0:3>1249-M;S02;1249;2;D;67;107;525.0619767;19.4;TC
SRO;2017;SR17A;569;GSSR17A0569;PCT27:0:0:3>1059-M;S02;1059;2;D;87;99;187.9018605;21;PCT27
SRO;2017;SR17A;570;GSSR17A0570;PCT27:0:0:3>1050-M;S02;1050;2;D;95;106.8;350.4216279;24.3;PCT27
SRO;2017;SR17A;571;GSSR17A0571;PCT27:0:0:3>1297-M;S02;1297;2;D;79;110.4;358.1;21.3;PCT27
SRO;2017;SR17A;572;GSSR17A0572;PCT27:0:0:3>1618-M;S02;1618;2;D;83;109.2;368.2506977;20.1;PCT27
SRO;2017;SR17A;573;GSSR17A0573;PCT27:0:0:3>2544-M;S02;2544;2;D;91;120.2;236.4486047;21;PCT27
SRO;2017;SR17A;574;GSSR17A0574;PCT27:0:0:3>1748-M;S02;1748;2;D;76;116.4;470.0511628;22.3;PCT27
SRO;2017;SR17A;575;GSSR17A0575;PCT27:0:0:3>1425-M;S02;1425;2;D;92;119.4;293.3455814;27.3;PCT27
SRO;2017;SR17A;576;GSSR17A0576;PCT27:0:0:3>1218-M;S02;1218;2;D;87;126.4;402.4969767;23.6;PCT27
SRO;2017;SR17A;577;GSSR17A0577;PCT27:0:0:3>1806-M;S02;1806;2;D;95;120;306.9882558;26.7;PCT27
SRO;2017;SR17A;578;GSSR17A0578;PCT27:0:0:3>1441-M;S02;1441;2;D;78;115;648.0816279;21.7;PCT27
SRO;2017;SR17A;579;GSSR17A0579;PCT27:0:0:3>1602-M;S02;1602;2;D;90;120.4;451.4162791;27.5;PCT27
SRO;2017;SR17A;580;GSSR17A0580;PCT27:0:0:3>1093-M;S02;1093;2;D;82;125.4;418.6586047;27.8;PCT27
SRO;2017;SR17A;581;GSSR17A0581;PCT27:0:0:3>1654-M;S02;1654;2;D;75;121.6;555.3181395;22.5;PCT27
SRO;2017;SR17A;582;GSSR17A0582;PCT27:0:0:3>1698-M;S02;1698;2;D;78;127.4;482.9095349;21.5;PCT27
SRO;2017;SR17A;583;GSSR17A0583;PCT27:0:0:3>1884-M;S02;1884;2;D;83;125.2;440.2213953;25.5;PCT27
SRO;2017;SR17A;584;GSSR17A0584;PCT27:0:0:3>1324-M;S02;1324;2;D;87;130;528.6139535;26.1;PCT27
SRO;2017;SR17A;585;GSSR17A0585;PCT27:0:0:3>1402-M;S02;1402;2;D;79;127.2;314.7293023;19.4;PCT27
SRO;2017;SR17A;586;GSSR17A0586;PCT27:0:0:3>2369-M;S02;2369;2;D;82;123.4;587.9690698;29;PCT27
SRO;2017;SR17A;587;GSSR17A0587;PCT27:0:0:3>2273-M;S02;2273;2;D;86;109.2;384.0934884;25;PCT27
SRO;2017;SR17A;588;GSSR17A0588;IR64;LINE;IR64;2;D;86;98.8;501.8251163;18.9;SC
SRO;2017;SR17A;589;GSSR17A0589;PCT27:0:0:3>1033-M;S02;1033;2;D;92;115;249.127907;27;PCT27
SRO;2017;SR17A;590;GSSR17A0590;PCT27:0:0:3>2238-M;S02;2238;2;D;91;107.2;289.1488372;25.4;PCT27
SRO;2017;SR17A;591;GSSR17A0591;PCT27:0:0:3>2087-M;S02;2087;2;D;91;121.2;54.26404419;25.1;PCT27
SRO;2017;SR17A;592;GSSR17A0592;PCT27:0:0:3>2029-M;S02;2029;2;D;79;122.6;371.7954651;28.4;PCT27
SRO;2017;SR17A;593;GSSR17A0593;PCT27:0:0:3>1148-M;S02;1148;2;D;80;108.2;300.5123256;26.5;PCT27
SRO;2017;SR17A;594;GSSR17A0594;PCT27:0:0:3>1520-M;S02;1520;2;D;77;122;432.5963953;24.4;PCT27
SRO;2017;SR17A;595;GSSR17A0595;PCT27:0:0:3>1106-M;S02;1106;2;D;83;105.6;323.4069767;24.7;PCT27
SRO;2017;SR17A;596;GSSR17A0596;PCT27:0:0:3>1377-M;S02;1377;2;D;na;129.2;365.5127907;21.1;PCT27
SRO;2017;SR17A;597;GSSR17A0597;PCT27:0:0:3>2577-M;S02;2577;2;D;83;126.2;311.5423256;30;PCT27
SRO;2017;SR17A;598;GSSR17A0598;PCT27:0:0:3>2481-M;S02;2481;2;D;78;133.4;653.2772093;22.1;PCT27
SRO;2017;SR17A;599;GSSR17A0599;PCT27:0:0:3>2122-M;S02;2122;2;D;75;125.6;523.9288372;19;PCT27
SRO;2017;SR17A;600;GSSR17A0600;PCT27:0:0:3>1230-M;S02;1230;2;D;87;113.8;554.1262791;21.6;PCT27
SRO;2017;SR17A;601;GSSR17A0601;PCT27:0:0:3>1437-M;S02;1437;2;E;91;117.6;529.2732558;22.6;PCT27
SRO;2017;SR17A;602;GSSR17A0602;PCT27:0:0:3>1369-M;S02;1369;2;E;75;137.2;512.0881395;21.2;PCT27
SRO;2017;SR17A;603;GSSR17A0603;PCT27:0:0:3>1023-M;S02;1023;2;E;83;131;269.4575581;24.7;PCT27
SRO;2017;SR17A;604;GSSR17A0604;PCT27:0:0:3>2575-M;S02;2575;2;E;90;141.8;559.049186;23.8;PCT27
SRO;2017;SR17A;605;GSSR17A0605;PCT27:0:0:3>1652-M;S02;1652;2;E;90;129.4;366.1367442;22.9;PCT27
SRO;2017;SR17A;606;GSSR17A0606;PCT27:0:0:3>1518-M;S02;1518;2;E;90;122.2;474.009186;21.5;PCT27
SRO;2017;SR17A;607;GSSR17A0607;PCT27:0:0:3>2116-M;S02;2116;2;E;68;115.4;676.8372093;18.5;PCT27
SRO;2017;SR17A;608;GSSR17A0608;PCT27:0:0:3>1684-M;S02;1684;2;E;90;118;335.3096512;27;PCT27
SRO;2017;SR17A;609;GSSR17A0609;PCT27:0:0:3>1802-M;S02;1802;2;E;73;113.6;516.0666279;23;PCT27
SRO;2017;SR17A;610;GSSR17A0610;PCT27:0:0:3>1593-M;S02;1593;2;E;91;121.6;241.1730233;24.3;PCT27
SRO;2017;SR17A;611;GSSR17A0611;PCT27:0:0:3>1855-M;S02;1855;2;E;83;120.6;340.004186;25.6;PCT27
SRO;2017;SR17A;612;GSSR17A0612;PCT27:0:0:3>1214-M;S02;1214;2;E;77;108.6;495.6651163;20.5;PCT27
SRO;2017;SR17A;613;GSSR17A0613;L23;LINE;L23;2;E;69;104;341.6927907;22.5;SC
SRO;2017;SR17A;614;GSSR17A0614;PCT27:0:0:3>1087-M;S02;1087;2;E;83;119.2;364.6609302;34.3;TC
SRO;2017;SR17A;615;GSSR17A0615;PCT27:0:0:3>2212-M;S02;2212;2;E;83;117.4;537.305814;23.8;PCT27
SRO;2017;SR17A;616;GSSR17A0616;PCT27:0:0:3>2474-M;S02;2474;2;E;66;117.6;581.6818605;22;PCT27
SRO;2017;SR17A;617;GSSR17A0617;PCT27:0:0:3>1144-M;S02;1144;2;E;88;114.8;313.7739535;30.8;PCT27
SRO;2017;SR17A;618;GSSR17A0618;PCT27:0:0:3>1318-M;S02;1318;2;E;75;115;na;24.3;PCT27
SRO;2017;SR17A;619;GSSR17A0619;PCT27:0:0:3>2267-M;S02;2267;2;E;83;129.8;476.0116279;21.8;PCT27
SRO;2017;SR17A;620;GSSR17A0620;PCT27:0:0:3>1395-M;S02;1395;2;E;82;126.4;668.2504651;27.6;TC
SRO;2017;SR17A;621;GSSR17A0621;PCT27:0:0:3>2082-M;S02;2082;2;E;78;134.2;480.4111628;24.2;PCT27
SRO;2017;SR17A;622;GSSR17A0622;PCT27:0:0:3>2356-M;S02;2356;2;E;90;120;433.8075581;26.1;PCT27
SRO;2017;SR17A;623;GSSR17A0623;PCT27:0:0:3>2014-M;S02;2014;2;E;88;114;494.6248837;25;PCT27
SRO;2017;SR17A;624;GSSR17A0624;PCT27:0:0:3>1282-M;S02;1282;2;E;79;122.2;440.7613953;25.4;PCT27
SRO;2017;SR17A;625;GSSR17A0625;PCT27:0:0:3>1138-M;S02;1138;2;E;78;121.8;528.2556977;17.9;PCT27
SRO;2017;SR17A;626;GSSR17A0626;PCT27:0:0:3>2249-M;S02;2249;2;E;89;117.4;578.2311628;23.6;PCT27
SRO;2017;SR17A;627;GSSR17A0627;PCT27:0:0:3>1449-M;S02;1449;2;E;75;111.4;673.2725581;22.3;PCT27
SRO;2017;SR17A;628;GSSR17A0628;PCT27:0:0:3>1715-M;S02;1715;2;E;67;119.8;374.255814;21;PCT27
SRO;2017;SR17A;629;GSSR17A0629;PCT27:0:0:3>1115-M;S02;1115;2;E;82;120.8;417.5837209;22.1;TC
SRO;2017;SR17A;630;GSSR17A0630;PCT27:0:0:3>1417-M;S02;1417;2;E;83;113.2;546.1744186;23.9;PCT27
SRO;2017;SR17A;631;GSSR17A0631;PCT27:0:0:3>1945-M;S02;1945;2;E;90;106.4;247.3895349;30.2;PCT27
SRO;2017;SR17A;632;GSSR17A0632;PCT27:0:0:3>1889-M;S02;1889;2;E;88;111.6;491.4327907;24.9;PCT27
SRO;2017;SR17A;633;GSSR17A0633;PCT27:0:0:3>1612-M;S02;1612;2;E;82;119;477.8093023;25.8;PCT27
SRO;2017;SR17A;634;GSSR17A0634;PCT27:0:0:3>1152-M;S02;1152;2;E;83;115.4;270.9762791;18.3;PCT27
